sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::00807,So ... I,0.0,content_diversity,guess you want to go to the park?,think you would like a walk to the funfair?,suppose you want to go to the meadow?,will be taking you to the park then?,think a trip to the park is in order then?,-0.166,0.795,-0.505,-0.851,-0.618,-2.311499,-0.040823,0.492861,-1.139247,-0.020120,48.723953,0.919179,0.000000,24.014122,0.453027
test.enc.prompt.txt::00808,That's possible. Sir,0.0,content_diversity,watch your language,don't be rude,stop threatening me,watch what you're saying,stop behaving so rude,-0.017,0.765,-0.203,-0.769,-0.386,1.838243,0.164590,0.604076,1.110439,0.099425,24.222363,0.939130,0.000000,14.632156,0.567306
test.enc.prompt.txt::00810,Not quite. This,0.0,content_diversity,is by far the worst thing you've done,is so cruel,is the biggest mistake you've commited,is so wrong on many levels,is one of the most selfish and worse things you've done,-0.064,0.927,-0.179,-0.789,-0.667,20.133484,0.917304,0.428405,8.625284,0.392977,51.769644,1.272190,0.000000,22.178372,0.545013
test.enc.prompt.txt::00811,The Prospero Project,0.0,content_diversity,isn't good at all,in my honest opinion is worthless,isn't relevant,shouldn't be considered good,is not worth at all,-0.030,0.940,-0.238,-0.710,-0.683,13.904114,0.643677,0.439836,6.115527,0.283112,34.088094,1.027851,0.000000,14.993164,0.452085
test.enc.prompt.txt::00812,Exactly. There'd been,1.0,content_diversity,more of those snakes in the past.,fewer hate crimes before.,a lot more money in the bank.,proof she cheated.,food to eat just a week before.,-0.019,0.956,-0.278,-0.597,-0.086,-4.410201,-0.006629,0.456277,-2.012275,-0.003025,48.727335,0.970205,0.000000,22.233179,0.442683
test.enc.prompt.txt::00813,That's what we,0.0,content_diversity,all thought at first,were thinking,thought about the situation,thought was the problem,we starting to think,-0.020,0.767,-0.222,-0.895,-0.622,2.072433,0.061543,0.548628,1.136996,0.033764,27.712886,1.139194,0.000000,15.204076,0.624994
test.enc.prompt.txt::00814,Three agents killed,0.0,content_diversity,shouldn't be not punished,should be revenged,should be avenged,requires vendetta,shouldn't go without consequences,-0.040,0.732,-0.203,-0.806,-0.569,2.387637,0.514915,0.461932,1.102927,0.237856,31.161928,0.835669,0.000000,14.394700,0.386022
test.enc.prompt.txt::00816,I'm playing to,1.0,content_diversity,win,get better,beat you basically,impress people,go further,0.000,0.600,-0.223,-0.638,-0.448,6.622495,0.270779,0.611583,4.050202,0.165604,30.477737,1.922029,0.000000,18.639653,1.175479
test.enc.prompt.txt::00817,Please don't tell,1.0,content_diversity,him it's a suprise,on me for doing it like that,"the others, it's a secret",her that she lost all of it,them that it will soon be over.,-0.032,0.952,-0.203,-0.600,-0.231,4.683117,0.287308,0.375313,1.757632,0.107830,22.077225,0.679226,0.000000,8.285859,0.254922
test.enc.prompt.txt::00818,"Teddy bears, cuckoo",1.0,content_diversity,for cocoa puffs.,"clocks, and old mansions.","birds, I don't know what I mean.",is what I am.,were my favorite pets.,-0.015,0.961,-0.127,-0.614,-0.080,5.852476,0.112025,0.343127,2.008141,0.038439,38.013118,1.559515,0.000000,13.043320,0.535111
test.enc.prompt.txt::00819,'The owl and,1.0,content_diversity,the bee sat atop the tree,it's babies rested in the nest,it's friends flew by the light of the moon.,the eagle never flew at the same time,the opossum shared the same branch,-0.084,0.930,-0.259,-0.638,-0.136,24.085402,0.583228,0.383668,9.240796,0.223766,28.941038,0.372798,0.000000,11.103747,0.143031
test.enc.prompt.txt::00820,Your mission is,1.0,content_diversity,to bring your troops home safely,to confiscate money from dealers,to be the best in your class,get better at chess,not to eat so much junk food,-0.023,0.972,-0.176,-0.530,-0.115,4.012800,0.235590,0.464777,1.865059,0.109497,34.335180,0.630206,0.000000,15.958217,0.292906
test.enc.prompt.txt::00822,Talk to the,1.0,content_diversity,hand,man behind the counter,"boss, he's over there",person who told you that to begin with,other man if he won't listen,-0.004,0.991,0.113,-0.578,-0.176,1.019904,0.158051,0.563385,0.574598,0.089044,68.551326,2.337975,0.000000,38.620781,1.317180
test.enc.prompt.txt::00823,"Ah, here we",0.0,content_diversity,can buy a house.,is where we can live,should stay forever,never leave this spot,have the best location to live.,-0.008,0.982,-0.263,-0.671,-0.367,7.534765,0.590804,0.404570,3.048339,0.239022,29.289638,0.624886,0.000000,11.849706,0.252810
test.enc.prompt.txt::00824,Privately owned by,1.0,content_diversity,the Gates family.,whoever wants to own it.,them and you cannot trespass.,that old family and rumored to be haunted.,the people that lost their son in the war.,-0.020,0.960,-0.206,-0.612,-0.177,9.012983,0.273129,0.386978,3.487826,0.105695,59.778901,1.752909,0.000000,23.133118,0.678337
test.enc.prompt.txt::00825,You're not venturing,1.0,content_diversity,into the wilderness alone.,into that house.,around this foreign country.,up the river without the rest of the people.,across the ocean without a crew.,-0.026,0.954,-0.387,-0.622,-0.225,11.200862,0.364419,0.491370,5.503773,0.179065,32.658596,0.888543,0.000000,16.047469,0.436604
test.enc.prompt.txt::00825,You're not venturing,0.0,content_diversity,around the forest without me.,into the woods alone without protection.,around the wilds of Alaska without the rest of the team.,"out, into the wilderness, alone.","alone, into a wild area filled with bears.",-0.060,0.918,-0.431,-0.810,-0.602,11.200862,0.364419,0.491370,5.503773,0.179065,32.658596,0.888543,0.000000,16.047469,0.436604
test.enc.prompt.txt::00827,I was hoping,1.0,content_diversity,you could take me out for a dinner,i wouldn't have to see him,you could borrow me some money,he has changed,i wouldn't have to do whole project by myself,-0.045,0.897,-0.175,-0.630,-0.187,-1.673218,0.291208,0.483677,-0.809297,0.140850,69.630055,0.933983,0.000000,33.678448,0.451746
test.enc.prompt.txt::00827,I was hoping,0.0,content_diversity,you could lend me money,i could borrow money from you,you can give me some money,"you can lend me money, I'll pay you back",you can give me money and I'll pay back,-0.133,0.819,-0.558,-0.963,-0.820,-1.673218,0.291208,0.483677,-0.809297,0.140850,69.630055,0.933983,0.000000,33.678448,0.451746
test.enc.prompt.txt::00828,Cocky little bastard.,0.0,content_diversity,you should be dead,i should kill you,you shouldn't be alive,you should be burried,i will strangle you,-0.108,0.663,-0.360,-0.786,-0.575,11.820131,0.578948,0.443006,5.236390,0.256477,29.406932,1.388842,0.000000,13.027451,0.615266
test.enc.prompt.txt::00829,I think she,1.0,content_diversity,is the perfect girl for you,might be the best student in our class,might be suicidal,is the best softball player around,is the best possible friend,-0.084,0.881,-0.227,-0.629,-0.347,15.133861,0.593415,0.495838,7.503940,0.294237,25.525470,0.726825,0.000000,12.656492,0.360387
test.enc.prompt.txt::00829,I think she,0.0,content_diversity,might be having suicidal thoughts,is severely depressed,is mentally unstable,is a threat to herself,is suicidal,-0.046,0.956,-0.392,-0.729,-0.471,15.133861,0.593415,0.495838,7.503940,0.294237,25.525470,0.726825,0.000000,12.656492,0.360387
test.enc.prompt.txt::00830,Look at that,1.0,content_diversity,pimple in the middle of your forehead,man swimming so fast,amazing natural beauty,"phone, it so ahead of the time",man without pants on,-0.014,0.968,-0.044,-0.566,-0.144,4.394616,0.164766,0.452875,1.990213,0.074618,67.512088,2.096021,0.000000,30.574554,0.949236
test.enc.prompt.txt::00831,I don't get,1.0,content_diversity,why you don't want to date her,it why are you such a baby,it why we need to learn music theory,how people can be so selfish,how people can vote for trump,-0.042,0.924,-0.190,-0.609,-0.089,27.625495,0.833082,0.368500,10.179982,0.306990,33.733136,0.973916,0.000000,12.430645,0.358888
test.enc.prompt.txt::00831,I don't get,0.0,content_diversity,why you don't want to be with her,why you don't want to get involved with her,why wouldn't you want to be in a relationship,it how can you say no to her,why you don't wanna go on a date with her,-0.154,0.802,-0.483,-0.835,-0.610,27.625495,0.833082,0.368500,10.179982,0.306990,33.733136,0.973916,0.000000,12.430645,0.358888
test.enc.prompt.txt::00833,I don't want,1.0,content_diversity,to go out with you,my mom to find out about drugs,to cheat on my girlfriend,to say i'm sorry,die isolated from my family,-0.038,0.954,-0.181,-0.609,-0.133,11.083704,0.445371,0.409808,4.542189,0.182517,35.098113,0.926391,0.000000,14.383482,0.379642
test.enc.prompt.txt::00833,I don't want,0.0,content_diversity,to be with you,go out on a date with you,to date you,have a date with you,to go anywhere with you,-0.158,0.788,-0.407,-0.839,-0.548,11.083704,0.445371,0.409808,4.542189,0.182517,35.098113,0.926391,0.000000,14.383482,0.379642
test.enc.prompt.txt::00834,I'm ready to,0.0,content_diversity,let it go when you apologise,forgive when you say sorry,forgive when you apologise to me,let it go once you apologise,let it go if you say sorry first,-0.178,0.758,-0.507,-0.906,-0.742,33.674243,1.189955,0.432338,14.558648,0.514463,36.737258,1.061436,0.000000,15.882905,0.458899
test.enc.prompt.txt::00838,Thanks for the,1.0,content_diversity,help. I appreciate it.,add on Facebook.,loan.,dinner invite.,surprise party.,0.000,0.800,-0.367,-0.670,-0.213,2.407048,0.440929,0.458529,1.103700,0.202179,34.313258,1.345719,0.000000,15.733611,0.617051
test.enc.prompt.txt::00838,Thanks for the,0.0,content_diversity,assistance getting that project done.,help getting the aid I needed.,aid in setting up the trip.,support. It's really appreciated.,service. I cannot thank you enough.,-0.014,0.970,-0.281,-0.762,-0.513,2.407048,0.440929,0.458529,1.103700,0.202179,34.313258,1.345719,0.000000,15.733611,0.617051
test.enc.prompt.txt::00839,"So, he's playing",1.0,content_diversity,our song.,the drums loudly.,football now.,on the beach.,her like a fiddle.,-0.007,0.786,-0.284,-0.625,-0.098,2.063680,0.380436,0.363450,0.750045,0.138270,40.508129,1.563394,0.000000,14.722689,0.568216
test.enc.prompt.txt::00841,"Cole, we've got",1.0,content_diversity,a big problem.,lots of money on hand.,a ton of vacation time to take.,to fire him.,the crown jewels.,-0.012,0.971,-0.262,-0.622,-0.210,16.592855,0.467043,0.395288,6.558957,0.184617,42.672717,1.556670,0.000000,16.868014,0.615333
test.enc.prompt.txt::00842,"Cole, I'm marrying",0.0,content_diversity,you. I care about you.,no one else but you.,you tomorrow. I'm so excited.,and having the baby for you.,"you before I die. Make me happy, Cole.",-0.048,0.959,-0.239,-0.732,-0.344,-0.102532,0.266512,0.376746,-0.038628,0.100407,80.057881,1.184479,0.000000,30.161476,0.446248
test.enc.prompt.txt::00843,"That's all right,",1.0,content_diversity,I was going to throw that away anyway.,I have nowhere else to be today. Let's talk.,you can crash here for a while.,you can call me later.,you can borrow it for a while.,-0.055,0.917,-0.266,-0.607,-0.345,12.358285,0.420308,0.464500,5.740419,0.195233,58.467061,0.708512,0.000000,27.157931,0.329104
test.enc.prompt.txt::00844,Of course. I'm,1.0,content_diversity,certain that I can do what you ask,going to finish once I started,going to pay for all of it,always sure about these things,"not always right, but I try",-0.023,0.961,-0.142,-0.622,-0.367,8.172902,0.291034,0.508318,4.154433,0.147938,19.318946,0.551500,0.000000,9.820166,0.280337
test.enc.prompt.txt::00844,Of course. I'm,0.0,content_diversity,going to buy all of it,purchasing it all,paying for it,buying it all,all in when it comes to paying.,-0.096,0.906,-0.384,-0.866,-0.662,8.172902,0.291034,0.508318,4.154433,0.147938,19.318946,0.551500,0.000000,9.820166,0.280337
test.enc.prompt.txt::00845,Stop fooling around...,0.0,content_diversity,and start writing an essay,and start working on a piece of paper,and start doing your essay,and start writing a report,and start your homework,-0.152,0.854,-0.596,-0.937,-0.664,25.105925,0.872851,0.446182,11.201824,0.389451,21.317344,0.896190,0.000000,9.511426,0.399864
test.enc.prompt.txt::00848,Wouldn't think of,0.0,content_diversity,packing up and leaving.,moving to another city all of a sudden.,leaving my family for another life.,moving away overnight.,splitting sudden on them like that.,-0.014,0.970,-0.208,-0.715,-0.426,-4.383181,-0.064736,0.498955,-2.187009,-0.032300,81.650304,2.103355,0.000000,40.739811,1.049479
test.enc.prompt.txt::00849,"This is it,",1.0,content_diversity,i'm done with relationships,i have to start studying more,i give up with you,i have to stop drinking,this might be the chance of a lifetime,-0.038,0.936,-0.243,-0.640,-0.243,-0.344860,0.384611,0.440594,-0.151943,0.169458,37.317805,1.067831,0.000000,16.442013,0.470480
test.enc.prompt.txt::00849,"This is it,",0.0,content_diversity,i can't be drinking anymore,i have to reduce drinking,i need to stop with alcohol,i need to reduce alcohol consumption,i have to reduce alcohol intake,-0.152,0.779,-0.546,-0.952,-0.725,-0.344860,0.384611,0.440594,-0.151943,0.169458,37.317805,1.067831,0.000000,16.442013,0.470480
test.enc.prompt.txt::00850,"Okay, I promise...",1.0,content_diversity,I will try harder,I won't do it again,to buy the bigger size,not to look at the presants,to think more about it next time.,-0.022,0.963,-0.193,-0.633,-0.250,10.139669,0.619842,0.385275,3.906556,0.238809,64.428191,2.089973,0.000000,24.822542,0.805214
test.enc.prompt.txt::00855,Are you sure,0.0,content_diversity,Carol didn't murder him?,she didn't feed Harold to the tigers?,Harold was killed and thrown into the septic tank?,he was robbed and shot dead?,he was killed and the body just disappeared?,-0.047,0.912,-0.380,-0.728,-0.344,22.380932,0.639655,0.411786,9.216157,0.263401,50.661556,0.729103,0.000000,20.861725,0.300234
test.enc.prompt.txt::00856,"Jumbo, where the",1.0,content_diversity,people go?,guns disappear to?,dog run away from?,pots and pans at?,holiday parade start at?,-0.005,0.788,-0.283,-0.668,-0.147,20.666437,1.374764,0.291475,6.023760,0.400710,32.888431,0.761087,0.000000,9.586171,0.221838
test.enc.prompt.txt::00856,"Jumbo, where the",0.0,content_diversity,people disappear?,men exit to?,crowds go in the building?,women and children leave to go see?,group travel to? They are missing.,-0.008,0.983,-0.358,-0.716,-0.316,20.666437,1.374764,0.291475,6.023760,0.400710,32.888431,0.761087,0.000000,9.586171,0.221838
test.enc.prompt.txt::00857,Screw you... Screw,0.0,content_diversity,screw all of the existence of everything i guess,you and everyone else can go away,"screw me, i did it again","you, you'r a screw up","i cant , so screw you",-0.030,0.958,-0.012,-0.768,-0.391,0.229468,-0.024098,0.334316,0.076715,-0.008056,44.932796,2.107044,0.000000,15.021771,0.704419
test.enc.prompt.txt::00859,Sounds swell... I'm,1.0,content_diversity,heading there myself,gonna get going,not very interested..,really tired so goodbye,really hungry,-0.007,0.787,-0.107,-0.633,-0.259,12.440312,0.549908,0.494333,6.149657,0.271837,43.219825,1.512191,0.000000,21.364986,0.747526
test.enc.prompt.txt::00859,Sounds swell... I'm,0.0,content_diversity,on my way there,going there myself,leaving to go there right after,going up there too,leaving to go there too,-0.107,0.809,-0.246,-0.870,-0.556,12.440312,0.549908,0.494333,6.149657,0.271837,43.219825,1.512191,0.000000,21.364986,0.747526
