sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::00876,I like what,0.0,content_diversity,he says,"he is saying, sounds amazing",his plan is,"he is thinking, i believe it is a feasible plan","he thinks, seems like a good plan",-0.056,0.924,-0.264,-0.785,-0.467,17.589593,0.281739,0.460420,8.098606,0.129719,71.086771,1.340725,0.000000,32.729796,0.617297
test.enc.prompt.txt::00877,In the Field,1.0,content_diversity,there are 22 players,is where you can find him,you should pick up my package,you can't drive more than 60 miles per hour,you can steal crops,-0.030,0.964,-0.120,-0.552,-0.130,1.463945,-0.248354,0.423354,0.619767,-0.105142,29.673846,1.350727,0.000000,12.562549,0.571836
test.enc.prompt.txt::00877,In the Field,0.0,content_diversity,you can get my package,you should deliver my package,you can get my parcel,you could pick up my parcel,you can get the package for me,-0.170,0.790,-0.666,-0.972,-0.797,1.463945,-0.248354,0.423354,0.619767,-0.105142,29.673846,1.350727,0.000000,12.562549,0.571836
test.enc.prompt.txt::00878,People actually used,1.0,content_diversity,to sleep in caves,to be much more honest and modest,to fight each other a lot more,our planet too much,everything they could to their advantage,-0.027,0.964,-0.099,-0.631,-0.160,6.888508,0.441413,0.381296,2.626561,0.168309,23.552119,1.354599,0.000000,8.980331,0.516503
test.enc.prompt.txt::00878,People actually used,0.0,content_diversity,to be honest,to need much less to be happy,to be way more down to earth,to be more loveable,to be non-materialistic,-0.179,0.866,-0.276,-0.761,-0.309,6.888508,0.441413,0.381296,2.626561,0.168309,23.552119,1.354599,0.000000,8.980331,0.516503
test.enc.prompt.txt::00879,What is it,1.0,content_diversity,you tell me,yeah what is it exactly,what isn't it?,not sure!,could be anything,-0.005,0.988,-0.001,-0.699,-0.406,4.476624,0.347200,0.534307,2.391889,0.185511,20.019143,1.565272,0.000000,10.696360,0.836335
test.enc.prompt.txt::00879,What is it,0.0,content_diversity,"tell me, because i dont know","really do not know, but you can give me a hint",i need to know what it is,how am i supposed to know what it is,i would like to know what,-0.114,0.848,-0.173,-0.835,-0.598,4.476624,0.347200,0.534307,2.391889,0.185511,20.019143,1.565272,0.000000,10.696360,0.836335
test.enc.prompt.txt::00880,"Jesus, it's too",1.0,content_diversity,"big, it's not going to fit.",much to do in a short time,hard to make them all straight,cold to do anything outside,long of a show to sit through,-0.043,0.954,-0.117,-0.632,-0.343,-3.726247,-0.127586,0.471009,-1.755095,-0.060094,34.504812,1.098126,0.000000,16.252074,0.517227
test.enc.prompt.txt::00880,"Jesus, it's too",0.0,content_diversity,long of a movie,much to listen to,long to sit for a period,long of a time to sit and listen,"much, make it shorter next time.",-0.066,0.884,-0.127,-0.765,-0.416,-3.726247,-0.127586,0.471009,-1.755095,-0.060094,34.504812,1.098126,0.000000,16.252074,0.517227
test.enc.prompt.txt::00881,That's not what,1.0,content_diversity,I expected from you,I applied for,what I want to do with his shirt,happens after you apply,you need to do,-0.040,0.937,-0.178,-0.618,-0.360,13.992581,0.313871,0.477054,6.675221,0.149733,45.323041,1.255496,0.000000,21.621552,0.598940
test.enc.prompt.txt::00881,That's not what,0.0,content_diversity,will happen after you apply,happens with your application,happens after you send an application,happens when you apply for that,should happen with application,-0.061,0.900,-0.437,-0.980,-0.670,13.992581,0.313871,0.477054,6.675221,0.149733,45.323041,1.255496,0.000000,21.621552,0.598940
test.enc.prompt.txt::00882,"When dad died,",1.0,content_diversity,i cried for three days,everything changed,my mom was wrecked,our friends helped us to stand on our feet,we had to move from our house,-0.007,0.978,-0.236,-0.658,-0.227,4.666393,0.295955,0.543275,2.535135,0.160785,55.127354,1.446741,0.000000,29.949311,0.785978
test.enc.prompt.txt::00882,"When dad died,",0.0,content_diversity,my mom was sad,my mom was devastated,my mother was extremely sad,my mom was upset,my mom was in tears,-0.254,0.770,-0.787,-0.920,-0.804,4.666393,0.295955,0.543275,2.535135,0.160785,55.127354,1.446741,0.000000,29.949311,0.785978
test.enc.prompt.txt::00883,I hate him,1.0,content_diversity,so much,all the time now,i wish he was gone,more,sometimes,0.000,1.000,-0.161,-0.677,-0.330,9.089445,0.549105,0.675684,6.141589,0.371021,33.870048,2.001772,0.000000,22.885437,1.352565
test.enc.prompt.txt::00883,I hate him,0.0,content_diversity,i wish he would go away,wishing he would go,i do wish he would go away soon,"so , he needs to go",can he go away soon,-0.192,0.726,-0.392,-0.905,-0.643,9.089445,0.549105,0.675684,6.141589,0.371021,33.870048,2.001772,0.000000,22.885437,1.352565
test.enc.prompt.txt::00884,"-- Stephen, wait",1.0,content_diversity,I forgot to tell you something,I thought you didn't like that,your not supposed to do it like that,you will loose all your tools,I can't find the papers you needed.,-0.044,0.938,-0.194,-0.659,-0.261,-3.101963,-0.070005,0.487534,-1.512311,-0.034130,50.215681,1.305433,0.000000,24.481833,0.636443
test.enc.prompt.txt::00884,"-- Stephen, wait",0.0,content_diversity,your doing it wrong,you didn't do it right,that's not how you do it,it's not correct,your doing it incorretly.,-0.076,0.875,-0.301,-0.795,-0.671,-3.101963,-0.070005,0.487534,-1.512311,-0.034130,50.215681,1.305433,0.000000,24.481833,0.636443
test.enc.prompt.txt::00885,Don't tell them,1.0,content_diversity,why not tell them,im not listening to you,tell them what ?,ok i wont tell,do tell?,-0.031,0.944,-0.099,-0.781,-0.451,2.172523,-0.376410,0.456799,0.992406,-0.171944,14.348007,3.007386,0.000000,6.554153,1.373770
test.enc.prompt.txt::00885,Don't tell them,0.0,content_diversity,no problem my lips are sealed,cool i get to keep a secret,ok no telling from me,why can't i tell again?,i will definetly not tell anyone,-0.017,0.972,-0.102,-0.709,-0.379,2.172523,-0.376410,0.456799,0.992406,-0.171944,14.348007,3.007386,0.000000,6.554153,1.373770
test.enc.prompt.txt::00886,"Boy, took you",1.0,content_diversity,long enough,so little time!,down a path that i cant follow,away from here,on a wild ride,-0.004,0.989,-0.028,-0.674,-0.263,15.011068,0.388876,0.453079,6.801203,0.176192,55.609061,2.013220,0.000000,25.195312,0.912148
test.enc.prompt.txt::00886,"Boy, took you",0.0,content_diversity,too long,very long,so so long,too dang long,a long time,-0.080,0.508,-0.360,-0.911,-0.863,15.011068,0.388876,0.453079,6.801203,0.176192,55.609061,2.013220,0.000000,25.195312,0.912148
test.enc.prompt.txt::00887,"No, he's more",1.0,content_diversity,different that the others,kinder,proud of everything,rude than i thought,shy,0.000,0.800,-0.062,-0.621,-0.270,6.311171,0.494622,0.608705,3.841640,0.301079,47.739851,2.252979,0.000000,29.059478,1.371399
test.enc.prompt.txt::00887,"No, he's more",0.0,content_diversity,of a meanie,meaner,very rude,not nice and rude,kinda ruder than the others,-0.007,0.987,-0.243,-0.740,-0.625,6.311171,0.494622,0.608705,3.841640,0.301079,47.739851,2.252979,0.000000,29.059478,1.371399
test.enc.prompt.txt::00888,"Well, our specimen",1.0,content_diversity,could be revolutionary,is not here yet but it should arrive soon,has been missing since yesterday,is not enough,should be examined once more,-0.021,0.958,-0.104,-0.625,-0.294,2.121087,0.029454,0.533121,1.130796,0.015702,42.404940,0.502875,0.000000,22.606967,0.268093
test.enc.prompt.txt::00888,"Well, our specimen",0.0,content_diversity,could be revelation,could be ground breaking,could be something new,has potential,has never been seen before,-0.062,0.914,-0.227,-0.734,-0.485,2.121087,0.029454,0.533121,1.130796,0.015702,42.404940,0.502875,0.000000,22.606967,0.268093
test.enc.prompt.txt::00889,Will you please,1.0,content_diversity,pass the sugar,stop harrassing me,move across the room,hand me the money,stay on the line,-0.038,0.756,-0.057,-0.639,-0.173,1.255754,-0.017686,0.544022,0.683158,-0.009622,13.927488,1.007828,0.000000,7.576862,0.548281
test.enc.prompt.txt::00889,Will you please,0.0,content_diversity,quit bothering me,end your constant attempts to upset me,desist in attacking my emotions,leave me alone,kill all the annoying things your are doing,-0.018,0.977,-0.195,-0.729,-0.504,1.255754,-0.017686,0.544022,0.683158,-0.009622,13.927488,1.007828,0.000000,7.576862,0.548281
test.enc.prompt.txt::01570,Get out. Both,1.0,content_diversity,"of you, right now!",these people are clearly shaken.,things you claim cannot possibly be true!,times I issued clear instructions to be followed.,the fire Marshall and the officer will be here shortly.,-0.007,0.982,-0.141,-0.531,-0.251,-10.224470,-0.105648,0.431562,-4.412497,-0.045594,85.880330,1.378630,0.000000,37.062724,0.594965
test.enc.prompt.txt::01570,Get out. Both,0.0,content_diversity,scenarios are not likely.,events you describe wouldn't happen at once.,of those occurrences have almost zero chance of taking place together.,this and that happening simultaneously are impossible!,lightning striking and the world ending are more conceivable excuses than yours.,-0.011,0.980,-0.168,-0.751,-0.521,-10.224470,-0.105648,0.431562,-4.412497,-0.045594,85.880330,1.378630,0.000000,37.062724,0.594965
test.enc.prompt.txt::01571,I can't believe,1.0,content_diversity,the luck he has,what a clown he is,how rude he is,how stupid some people are,your words,-0.029,0.947,-0.258,-0.626,-0.333,11.193248,0.413873,0.421970,4.723211,0.174642,23.763993,1.329146,0.000000,10.027684,0.560859
test.enc.prompt.txt::01571,I can't believe,0.0,content_diversity,your luck,how lucky you are,how much luck you have,how lucky someone can be,how much luck one can have,-0.080,0.857,-0.391,-0.962,-0.696,11.193248,0.413873,0.421970,4.723211,0.174642,23.763993,1.329146,0.000000,10.027684,0.560859
test.enc.prompt.txt::01572,"I don't understand,",1.0,content_diversity,how anyone can be so mean,you at all,we used to be so happy,how you could do this,what that means,-0.019,0.954,-0.039,-0.681,-0.227,8.498670,0.425844,0.452843,3.848566,0.192841,30.241252,2.102929,0.000000,13.694551,0.952297
test.enc.prompt.txt::01572,"I don't understand,",0.0,content_diversity,im not sure what it entails,can you tell me what it means please,what does that mean,what is the meaning,elaborate for me,-0.033,0.950,-0.199,-0.746,-0.518,8.498670,0.425844,0.452843,3.848566,0.192841,30.241252,2.102929,0.000000,13.694551,0.952297
test.enc.prompt.txt::01573,I can't put,1.0,content_diversity,the package on the ground,you on hold,the bedsheets on,her first,down the papers,-0.040,0.938,-0.137,-0.535,-0.241,8.064679,0.585273,0.365927,2.951081,0.214167,29.133693,1.457810,0.000000,10.660794,0.533452
test.enc.prompt.txt::01573,I can't put,0.0,content_diversity,the parcel on the ground,the package on the grass,down the package,down the parcel,it down,-0.117,0.827,-0.282,-0.813,-0.523,8.064679,0.585273,0.365927,2.951081,0.214167,29.133693,1.457810,0.000000,10.660794,0.533452
test.enc.prompt.txt::01574,"Oh, I'm sorry.",1.0,content_diversity,I shouldn't have said that,I didn't know that,"however, you can still help",i thought that was your grandma,i will never do it again,-0.020,0.969,-0.097,-0.602,-0.227,1.473290,0.018281,0.584166,0.860646,0.010679,35.382180,0.821176,0.000000,20.669065,0.479703
test.enc.prompt.txt::01574,"Oh, I'm sorry.",0.0,content_diversity,I could apologise,I should have rephrased it,i should have wrapped it up different,It would be better if I kept my mouth shut,I had to be quiet,-0.041,0.945,-0.211,-0.693,-0.345,1.473290,0.018281,0.584166,0.860646,0.010679,35.382180,0.821176,0.000000,20.669065,0.479703
test.enc.prompt.txt::01575,What's happened to,1.0,content_diversity,the other girl,work today,the weather,everyone else,you lately,-0.008,0.582,-0.274,-0.613,-0.206,-2.727487,-0.306188,0.458476,-1.250486,-0.140380,28.848051,2.734268,0.000000,13.226127,1.253595
test.enc.prompt.txt::01575,What's happened to,0.0,content_diversity,work was good today,how was working today?,what happened with work earlier?,how did work go?,work was crazy today,-0.060,0.921,-0.300,-0.922,-0.543,-2.727487,-0.306188,0.458476,-1.250486,-0.140380,28.848051,2.734268,0.000000,13.226127,1.253595
test.enc.prompt.txt::01576,I'm the only,1.0,content_diversity,one who cares,girl that walks to work,happiest person you will ever meet,single person here,sad thing here,-0.011,0.980,-0.064,-0.663,-0.203,2.069734,-0.291392,0.540555,1.118805,-0.157513,22.796426,1.223829,0.000000,12.322724,0.661547
test.enc.prompt.txt::01576,I'm the only,0.0,content_diversity,who is single over here?,im kinda single,single people over here,i am the single 1,yes i am single,-0.068,0.921,-0.188,-0.846,-0.672,2.069734,-0.291392,0.540555,1.118805,-0.157513,22.796426,1.223829,0.000000,12.322724,0.661547
test.enc.prompt.txt::01577,Anyone with fifty,1.0,content_diversity,dollars i need stuff,items of clothing is a nut,can definetly get me dinner,cats are crazy,choices are smart,-0.007,0.990,-0.164,-0.544,-0.131,17.636748,0.591322,0.396347,6.990280,0.234369,58.606011,1.763072,0.000000,23.228343,0.698789
test.enc.prompt.txt::01577,Anyone with fifty,0.0,content_diversity,you can buy me food,i'll let you get me some dinner,we can have some dinner if you buy it,can you get the dinner for today,we can get dinner if you are paying,-0.100,0.866,-0.309,-0.900,-0.674,17.636748,0.591322,0.396347,6.990280,0.234369,58.606011,1.763072,0.000000,23.228343,0.698789
test.enc.prompt.txt::01578,I just thought,1.0,content_diversity,it would be a good change of pace for us.,I could make a quick buck and get out,nobody would ever find out,I wouldn't be challenged at all.,he was a sweet guy.,-0.019,0.966,-0.229,-0.651,-0.229,6.932957,0.034814,0.505316,3.503333,0.017592,40.440792,1.005428,0.000000,20.435376,0.508059
test.enc.prompt.txt::01578,I just thought,0.0,content_diversity,it would be my secret forever.,I could take it to my grave,it was long buried and gone.,the vault would keep it safe.,it was between me and my gods.,-0.054,0.936,-0.255,-0.732,-0.278,6.932957,0.034814,0.505316,3.503333,0.017592,40.440792,1.005428,0.000000,20.435376,0.508059
test.enc.prompt.txt::01579,Kayleigh? Do you,1.0,content_diversity,want to come with me,want to just leave,have to tell me something,think this looks good,need anything,-0.027,0.947,-0.163,-0.681,-0.317,8.738967,0.261388,0.561259,4.904825,0.146707,19.487192,0.550639,0.000000,10.937364,0.309051
test.enc.prompt.txt::01579,Kayleigh? Do you,0.0,content_diversity,hey so need something?,do you guys need stuff?,need somethin,hey i can get you stuff,need any thing else?,-0.042,0.952,-0.119,-0.807,-0.522,8.738967,0.261388,0.561259,4.904825,0.146707,19.487192,0.550639,0.000000,10.937364,0.309051
test.enc.prompt.txt::01580,I don't get,1.0,content_diversity,why they act that way,the answer to this,how to climb the hill without a rope,sick when other people do,to be the judge today,-0.022,0.970,-0.047,-0.564,-0.120,3.497312,-0.170300,0.463996,1.622740,-0.079018,36.725620,1.254327,0.000000,17.040553,0.582003
test.enc.prompt.txt::01580,I don't get,0.0,content_diversity,illnesses that everyone else gets,in an unhealthy way when something is going around,infections like the general public does,to feeling bad even when a great many around me are,under the weather regardless of how the majority is,-0.011,0.975,-0.086,-0.677,-0.372,3.497312,-0.170300,0.463996,1.622740,-0.079018,36.725620,1.254327,0.000000,17.040553,0.582003
