sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa-b::00827,Ted is visiting his doctor. At the doctor he receives news. The doctor tells Ted he has cancer. The doctor gives him 6 months to live.,0.0,content_diversity,He was sad to hear it but made the most of those 6 months.,He spent as much time as possible with his family.,Ted decided to quit his job and enjoy his time with his family.,Ted spent the last six months of his life surrounded by family.,He mourned but then spent time with family.,-0.058,0.907,-0.363,-0.777,-0.432,8.099375,0.038329,0.591438,4.790277,0.022669,41.601426,1.180454,0.000000,24.604658,0.698165
test.sa-sb.sa-b::00867,Jake offered to buy his friend lunch. As long as Jake chose where. Jake made sure to have a buy one get one free coupon. He used it and earned points for himself.,1.0,content_diversity,they had a good lunch,it was a good way to save,it was smart,they ended up with burgers,they chose a seafood restaurant,-0.045,0.924,-0.287,-0.663,-0.302,4.304688,0.522569,0.555083,2.389458,0.290069,24.446399,1.008819,0.000000,13.569775,0.559978
test.sa-sb.sa-b::00867,Jake offered to buy his friend lunch. As long as Jake chose where. Jake made sure to have a buy one get one free coupon. He used it and earned points for himself.,0.0,content_diversity,it was clever,it was a clever way to save money,it was smart,it was a smart way to save money,that was good thinking for saving,-0.147,0.790,-0.546,-0.858,-0.705,17.215195,0.926877,0.472852,8.140240,0.438276,50.534041,1.344181,0.000000,23.895124,0.635599
test.sa-sb.sa-b::00812,"I got called to the office during class. I walked out and stopped at my locker. Just as I was trying to open my door, the teacher walked out. He said my name and my locker popped open and hit my knee.",1.0,content_diversity,it was painful,my knee was broken,the teacher helps me,the teacher laughs,I was embarrassed,-0.038,0.736,-0.359,-0.605,-0.227,9.445469,0.469226,0.624459,5.898304,0.293012,8.731748,0.314863,0.000000,5.452615,0.196619
test.sa-sb.sa-b::00812,"I got called to the office during class. I walked out and stopped at my locker. Just as I was trying to open my door, the teacher walked out. He said my name and my locker popped open and hit my knee.",0.0,content_diversity,it hurts,it was really hurtful,my knee was hurt,my knee was in paid,I feel agony in my knee,-0.078,0.868,-0.294,-0.827,-0.593,1.635840,0.175331,0.519909,0.850488,0.091156,42.668036,1.661309,0.000000,22.183512,0.863730
test.sa-sb.sa-b::00861,"My dad bought some nonalcoholic beer. Since it didn't have alcohol, I asked him if I could try it. He told me I wouldn't like it. I tried it, and made a terrible face.",1.0,content_diversity,"He was right, I didn't like it.",I decided to sneak an alcoholic drink to see if it tasted better.,I questioned why he bought nonalcoholic beer in the first place.,It tasted like poison!,Why did I ask to taste this?,-0.025,0.962,-0.195,-0.723,-0.263,4.521406,-0.197853,0.632092,2.857943,-0.125061,49.829117,1.178938,0.000000,31.496567,0.745197
test.sa-sb.sa-b::00861,"My dad bought some nonalcoholic beer. Since it didn't have alcohol, I asked him if I could try it. He told me I wouldn't like it. I tried it, and made a terrible face.",0.0,content_diversity,I asked dad why he bought nonalcoholic beer.,"It tasted so bad, I asked my dad why he purchased it.",Why did dad buy this?,I wanted to know why dad bought nonalcoholic.,Why would he buy this kind of beer?,-0.061,0.903,-0.400,-0.899,-0.557,13.911406,0.399682,0.598212,8.321965,0.239094,33.013307,0.679049,0.000000,19.748945,0.406215
test.sa-sb.sa-b::00835,Tim bought a new scooter. He left it on his front porch. One day it was gone. He filed a police report.,1.0,content_diversity,he never got it back,it took forever,they got it back for him,he also post missing items,he search for it day and night,-0.060,0.907,-0.180,-0.650,-0.242,-1.781953,0.110314,0.548027,-0.976558,0.060455,52.111117,1.636707,0.000000,28.558276,0.896959
test.sa-sb.sa-b::00835,Tim bought a new scooter. He left it on his front porch. One day it was gone. He filed a police report.,0.0,content_diversity,he never found it,he never recover it,he never see it,he has never seen his scooter again,he was never able to locate his missing scooter,-0.118,0.897,-0.491,-0.804,-0.733,7.058047,0.821832,0.557562,3.935296,0.458222,43.879910,0.556612,0.000000,24.465754,0.310346
test.sa-sb.sa-b::00804,It was Kate's turn to drive on a road trip. She hadn't been watching the fuel gauge. Now it was showing they had less than a quarter of a tank left. She prayed they would find a gas station soon.,1.0,content_diversity,she found it,she did not find it,the gas ran out before she found one,she ended up calling tripple a,luckily they had a gas can in the bank,-0.046,0.941,-0.225,-0.740,-0.225,3.608750,0.345557,0.428758,1.547281,0.148161,81.257695,1.905826,0.000000,34.839900,0.817138
test.sa-sb.sa-b::00804,It was Kate's turn to drive on a road trip. She hadn't been watching the fuel gauge. Now it was showing they had less than a quarter of a tank left. She prayed they would find a gas station soon.,0.0,content_diversity,she found a gas station,there was a gas station,she was able to locate a gas station,a gas station appears on the way,she navigate to a gas station,-0.245,0.797,-0.491,-0.974,-0.829,12.249375,0.373247,0.620299,7.598269,0.231525,37.740059,1.133495,0.000000,23.410103,0.703105
test.sa-sb.sa-b::00886,The man stubbed his toe. He thought it was broke. He called the doctor. The doctor made a house call.,1.0,content_diversity,His toe was not broken.,His toe was severely sprained.,The doctor placed a cast on his toe.,His toe was only bruised.,The doctor found no broken bones in his toe.,-0.122,0.862,-0.521,-0.953,-0.632,-0.514375,0.066602,0.701977,-0.361080,0.046753,26.719242,0.344957,0.000000,18.756307,0.242152
test.sa-sb.sa-b::00886,The man stubbed his toe. He thought it was broke. He called the doctor. The doctor made a house call.,0.0,content_diversity,His toe was sprained.,He bent his toe back far enough that it was sprained.,The man had sprained his toe.,His toe had been sprained when he stubbed it.,His toe had a severe sprain.,-0.100,0.882,-0.571,-0.987,-0.885,10.100703,0.139323,0.614290,6.204761,0.085585,51.531024,0.618565,0.000000,31.654993,0.379978
test.sa-sb.sa-b::00846,"Karen had been with her boyfriend for years, hoping to marry. Now her younger brother was engaged and expecting a baby. Karen felt like it was time for her boyfriend to ask her. She gave him an ultimatum to either marry or leave.",1.0,content_diversity,he dashes,he decides to marry her,he did not like being pressured,"to her surprise, he took out a ring",he said he was dating other people too,-0.057,0.952,-0.085,-0.586,-0.145,-0.374375,0.093093,0.474949,-0.177809,0.044215,40.329597,2.670985,0.000000,19.154502,1.268582
test.sa-sb.sa-b::00846,"Karen had been with her boyfriend for years, hoping to marry. Now her younger brother was engaged and expecting a baby. Karen felt like it was time for her boyfriend to ask her. She gave him an ultimatum to either marry or leave.",0.0,content_diversity,he choose to leave,he ran away,he decided not to marry her,he said he would not marry her,he said no,-0.085,0.891,-0.364,-0.721,-0.507,3.160000,-0.084220,0.619556,1.957798,-0.052179,21.672830,1.102486,0.000000,13.427542,0.683053
test.sa-sb.sa-b::00871,"My wife and went to the movies in 1981. We saw the first movie. My wife did not like the second, Harold and Maude, and we left. Yesterday I saw the movie on DVR while my wife was at work.",1.0,content_diversity,I like it,I did not like it either,it was funny,it was not funny,it was not the same on tv,-0.123,0.845,-0.396,-0.713,-0.371,-3.914102,0.141752,0.613426,-2.401013,0.086954,48.550803,1.684343,0.000000,29.782346,1.033221
test.sa-sb.sa-b::00871,"My wife and went to the movies in 1981. We saw the first movie. My wife did not like the second, Harold and Maude, and we left. Yesterday I saw the movie on DVR while my wife was at work.",0.0,content_diversity,I enjoy it,I like watching it,it was fun to watch,watching it was enjoyable,I have a good time watching the movie,-0.073,0.912,-0.464,-0.836,-0.744,12.039766,0.809073,0.528345,6.361155,0.427470,28.786297,0.979257,0.000000,15.209109,0.517386
test.sa-sb.sa-b::00842,The girl got out of bed. She checked her alarm clock. She still had time before work. She set the alarm.,1.0,content_diversity,then she went back to sleep,she takes a shower,she get some exercises,she was sad she did not sleep longer,she decides to skip work,-0.055,0.948,-0.253,-0.700,-0.242,11.616953,0.531849,0.530466,6.162400,0.282128,56.423024,1.586062,0.000000,29.930502,0.841352
test.sa-sb.sa-b::00842,The girl got out of bed. She checked her alarm clock. She still had time before work. She set the alarm.,0.0,content_diversity,she fell back asleep,she returned to sleep,she is sleeping some more,she sleeps again,she returns to her slumber,-0.053,0.952,-0.472,-0.967,-0.850,22.190234,1.087449,0.487871,10.825968,0.530534,28.419236,0.936109,0.000000,13.864916,0.456700
test.sa-sb.sa-b::00823,Lance was ready to make it on the baseball team. He was currently in his try out. He needed to put on a good performance. Lance was going to prove he belong.,1.0,content_diversity,he did well,he did not perform well,they like him,they thought he was great,there were others who compete against him,-0.041,0.937,-0.367,-0.721,-0.409,-0.067305,0.529456,0.545245,-0.036698,0.288683,54.427144,0.796609,0.000000,29.676150,0.434347
test.sa-sb.sa-b::00823,Lance was ready to make it on the baseball team. He was currently in his try out. He needed to put on a good performance. Lance was going to prove he belong.,0.0,content_diversity,he performs well,he plays very well,he shows what he is capable of,he was one of the one who plays better at the try out,he was great that day,-0.061,0.924,-0.347,-0.696,-0.682,16.910156,0.484365,0.498116,8.423214,0.241270,79.880451,1.001071,0.000000,39.789707,0.498649
test.sa-sb.sa-b::00862,Donald started running for president. He eventually gets elected to be president. On his very first days in office he makes many changes. One of the first changes he makes is building a huge wall.,1.0,content_diversity,this is about donald trump,"some likes it, some do not",many do not like this wall,it was a good wall,I could care less about that well,-0.020,0.950,-0.057,-0.630,-0.204,-4.283594,0.001075,0.516839,-2.213930,0.000556,35.060494,0.661644,0.000000,18.120645,0.341964
test.sa-sb.sa-b::00862,Donald started running for president. He eventually gets elected to be president. On his very first days in office he makes many changes. One of the first changes he makes is building a huge wall.,0.0,content_diversity,the wall does not matter to me,I don't care about the wall either way,the wall is of no matter to me,I do not care for the wall one way or the other,the wall is not of importance to me,-0.139,0.848,-0.543,-0.916,-0.839,37.551641,1.066173,0.504385,18.940479,0.537761,15.450876,0.360794,0.000000,7.793188,0.181979
test.sa-sb.sa-b::00849,Seth and his friends are bored on a weekend day. They are all coming up with ideas of what to do. Seth asks his friends if they wanna go play basketball. They all agree to the idea.,1.0,content_diversity,Seth thought he would be the MVP.,Seth was ready to show of his skills.,Seth is the only one who shows up.,They went to the public court and set up a game against strangers.,Seth and his friends lost the game.,-0.041,0.949,-0.323,-0.794,-0.337,15.653281,0.379837,0.541478,8.475905,0.205674,71.532374,0.844774,0.000000,38.733195,0.457427
test.sa-sb.sa-b::00849,Seth and his friends are bored on a weekend day. They are all coming up with ideas of what to do. Seth asks his friends if they wanna go play basketball. They all agree to the idea.,0.0,content_diversity,Seth wanted to prove he was the best basketball player in his group of friends.,Seth showed off during the game.,The game was a way for Seth to show off his skills.,"Seth played basketball in high school, he wanted to prove himself in front of his friends.","During the game, Seth showed off some serious basketball moves.",-0.072,0.896,-0.423,-0.954,-0.649,22.972812,0.462186,0.593790,13.641026,0.274442,41.854405,0.444788,0.000000,24.852726,0.264111
test.sa-sb.sa-b::00884,John knew how to do almost everything. He did not know how to swim though. John wanted to learn so he took lessons. Eventually John learned how to swim.,1.0,content_diversity,he loves swimming then,he plays water polo,he learns to scuba dive too,he became a water man,next he learns to surf,-0.069,0.906,-0.320,-0.797,-0.463,22.356563,0.942496,0.464093,10.375535,0.437406,28.051902,1.217253,0.000000,13.018705,0.564919
