sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa-b::00252,Kim's daughter loved legos. Kim encouraged her creativity. Unfortunately she was bad at cleaning up afterward. Kim often stepped on Lego bricks.,1.0,content_diversity,She never let her play with Legos again.,She decided to buy her a dollhouse instead.,She cleaned up the bricks begrudgingly.,She had a talk with her daughter about tidiness.,She just let her daughter play with Legos anyway.,-0.072,0.900,-0.325,-0.768,-0.321,18.699375,0.479400,0.558115,10.436394,0.267560,31.469818,0.850292,0.000000,17.563764,0.474561
test.sa-sb.sa-b::00253,I was around 8 years old. I was playing with my friend who happened to be a girl. We were playing hide and seek. I hid and she found me.,1.0,content_diversity,"She came up to me and gave me a big kiss, I was so surprised.","I leapt up and kissed her on the mouth, she screamed and ran away.",As we walked across the street she gave me a peck on the cheek and I blushed.,The prize for finding me was a kiss which was very sweet.,"I pulled her into the bush and kissed her, she seemed to like it.",-0.055,0.915,-0.399,-0.862,-0.568,53.193125,0.760866,0.423265,22.514768,0.322047,41.928264,0.580460,0.000000,17.746751,0.245688
test.sa-sb.sa-b::00254,Jake was at the pool with friends. They decided to have a race from one end to the other. Jake had a good start. He actually pulled ahead and won.,0.0,content_diversity,he ended up being jealous,his friend was mad and envious,he left the next day upset,he was jealous,he was envious,-0.066,0.928,-0.477,-0.762,-0.522,26.501328,1.201531,0.421579,11.172411,0.506541,49.222077,1.375515,0.000000,20.751009,0.579889
test.sa-sb.sa-b::00255,I went on a late night drive the other night. I had to be at an important meeting early the next morning. I forgot the meeting was so early in the morning. That's why I had to leave so late at night.,1.0,content_diversity,but the drive was good for me overall,i was tired at work the next day,i called off work,i drank coffee and felt better for work,i was feeling better the next day,-0.067,0.898,-0.336,-0.762,-0.334,26.229219,1.021002,0.448340,11.759607,0.457756,38.540973,1.219748,0.000000,17.279459,0.546862
test.sa-sb.sa-b::00255,I went on a late night drive the other night. I had to be at an important meeting early the next morning. I forgot the meeting was so early in the morning. That's why I had to leave so late at night.,0.0,content_diversity,called into work,i was off the next day,i did not go into work,i had to tell my boss i was feeling bad,i did noy come to work today,-0.061,0.915,-0.198,-0.767,-0.386,4.126406,0.261924,0.416416,1.718300,0.109069,71.839592,2.046518,0.000000,29.915127,0.852202
test.sa-sb.sa-b::00256,Jane wanted to watch a big new action movie. She had been waiting a long time for it to come out. When tickets became available she was too busy. By the time she had a chance to buy some it was sold out.,1.0,content_diversity,Jane cried all the way home.,Jane found a ticket scalper to sell her tickets.,A friend of Jane's offered her one of her tickets.,Jane decided to go to another town to see it.,Jane decided to just wait and stream it at home when it becomes available.,-0.041,0.920,-0.250,-0.860,-0.333,-10.421562,-0.045758,0.633477,-6.601825,-0.028987,74.422360,0.547089,0.000000,47.144890,0.346569
test.sa-sb.sa-b::00256,Jane wanted to watch a big new action movie. She had been waiting a long time for it to come out. When tickets became available she was too busy. By the time she had a chance to buy some it was sold out.,0.0,content_diversity,Jane walked home shedding tears the whole way.,Jane drove home in gut wrenching despair.,As Jane walked home deep sadness streamed down her cheeks.,Jane sobbed uncontrolably with each step she took home.,Jane caught a taxi home and weeped all the way.,-0.061,0.934,-0.439,-0.942,-0.715,31.050312,0.559404,0.455354,14.138891,0.254727,31.798678,0.515777,0.000000,14.479662,0.234861
test.sa-sb.sa-b::00259,The teacher drew a shape. She asked for it's name. The boy said square. The teacher corrected the boy.,1.0,content_diversity,it was a circle,it was a triangle,the boy disagree,the boy thank his teacher,the boy ignore his teacher,-0.099,0.834,-0.279,-0.629,-0.204,18.996992,1.043676,0.568620,10.802068,0.593455,25.094613,0.986616,0.000000,14.269296,0.561009
test.sa-sb.sa-b::00260,Jill was nervous for her first day of school. She woke up an hour early. She did her hair special. She wore her brand new outfit.,0.0,content_diversity,She was most beautiful girl,She was prettiest in whole school,Jill was so pretty,Jill was the most good looking girl,Jill was extremely beautiful,-0.088,0.895,-0.481,-0.819,-0.712,27.637422,1.009382,0.497039,13.736875,0.501702,25.529720,0.614534,0.000000,12.689265,0.305447
test.sa-sb.sa-b::00261,John got a taxi to take him to a surf town in southern Nicaragua. The driver started driving toward John's destination. A dispute arose when the driver demanded a high fare for the trip. John and the driver started negotiating over the fare.,0.0,content_diversity,they could not agree,they were unable to agree,they could not settle on a price,they keep disagreeing with each other,they did not end up on mutual agreement,-0.071,0.914,-0.416,-0.876,-0.669,-0.254297,0.123270,0.646048,-0.164288,0.079638,63.103050,1.371591,0.000000,40.767607,0.886114
test.sa-sb.sa-b::00262,It was a really hot day and Jamie wanted something sweet. Seeing a cute ice cream shop nearby she decided to go in. While waiting she noticed two children who looked very sad. She soon realized they had no money.,1.0,content_diversity,"Tough, thought Jamie and walked passed them holding his ice cream.",Jamie felt sorry for them so asked them what they wanted and got it for them.,Jamie told the shopkeepr to give them some free ice cream but he refused.,Jamie told the kids if they would wash his bike he would give them some money and they agreed.,Jamie gave them his ice cream to share and they were very grateful.,-0.085,0.882,-0.276,-0.881,-0.472,23.317188,0.258292,0.605065,14.108415,0.156284,81.275869,1.152195,0.000000,49.177188,0.697153
test.sa-sb.sa-b::00264,Will was buying groceries. He got a cart full of things. After waiting in line he was finally checked out. When it came time to pay Will realized he forgot his wallet.,1.0,content_diversity,he had to cancel the entire cart,he asked if he can paid later,they said he could not pay later,they said he could pay later,he decides to not buy anymore,-0.096,0.864,-0.359,-0.746,-0.444,2.234141,0.067549,0.552592,1.234568,0.037327,49.020335,1.649767,0.000000,27.088241,0.911648
test.sa-sb.sa-b::00265,David gets terrible news one day. His wife tells him she has cancer. David breaks down and cries. He supports her day and night while she fights cancer.,0.0,content_diversity,His wife passed away,He lost his wife,His wife lived for a few more months,David's wife was found dead soon,She didn't live for too long,-0.034,0.956,-0.348,-0.730,-0.497,9.245859,0.316112,0.562527,5.201048,0.177822,42.430572,1.086458,0.000000,23.868355,0.611162
test.sa-sb.sa-b::00266,I had a pet rabbit when I was a kid. We kept him in a big cage outside. I would go feed him carrots and lettuce. One day he got out of his cage.,1.0,content_diversity,"Next doors dog got to him and ripped him to bits, I was so sad.",We had the whole street out looking for him but we never found him.,Luckily he was just at the end of the garden and we easily caught him.,We never did find him but I always thought it odd that th enext day we had rabbit pie.,"We found him two doors down canoodling with their girl rabbit, he had found a girlfriend!",-0.047,0.934,-0.231,-0.742,-0.158,-4.493125,0.013357,0.525397,-2.360675,0.007018,129.873753,1.229453,0.000000,68.235303,0.645951
test.sa-sb.sa-b::00268,Karl woke up late for work one day. He didn't know why his alarm didn't go off. Later that day his alarm went off. Karl realized he put PM instead of AM>.,1.0,content_diversity,He missed a job interview,He was late for work and got fired,He missed a bus,He had to hurry up,He had to skip breakfast,-0.092,0.881,-0.308,-0.690,-0.343,20.163750,1.102178,0.385809,7.779364,0.425231,11.806151,0.809463,0.000000,4.554924,0.312298
test.sa-sb.sa-b::00268,Karl woke up late for work one day. He didn't know why his alarm didn't go off. Later that day his alarm went off. Karl realized he put PM instead of AM>.,0.0,content_diversity,He didn't have time for breakfast,He had to miss the breakfast,There was no time to have breakfast,He couldn't eat his breakfast in peace,He had no time to had to miss the breakfast,-0.124,0.793,-0.402,-0.933,-0.663,22.259453,0.744461,0.431116,9.596401,0.320949,64.039829,1.295513,0.000000,27.608579,0.558516
test.sa-sb.sa-b::00269,"Every time I see fruit salad, it reminds me of camping. My cousin Louise always made fruit salad and pimento cheese. Everyone ate sandwiches and salad for lunch while we camped. We all loved her fruit salad and cheese.",1.0,content_diversity,Until we all got sick from it,We could eat it everyday,I still like it,I haven't seen Louise in ages,I wish we could go back in time,-0.031,0.953,-0.197,-0.640,-0.182,1.593594,0.315880,0.591398,0.942448,0.186811,14.468019,0.451160,0.000000,8.556353,0.266815
test.sa-sb.sa-b::00271,Sue went to a local farm to pick berries. When she got there they handed her a basket to fill. She went outside and headed over to the berry bushes. She happily picked a full basket of them.,0.0,content_diversity,the berries were tasty,the berries were juicy,the berries were fresh,the berries was full of flavor,the berries burst so much juices,-0.206,0.825,-0.505,-0.968,-0.723,-5.916406,-0.074549,0.630593,-3.730847,-0.047010,68.217445,1.962805,0.000000,43.017477,1.237732
test.sa-sb.sa-b::00272,Every month I start craving chocolate and salt. The cravings get so bad I can't resist them. I end up eating chips and candy bars. Eating those things makes my stomach start hurting.,1.0,content_diversity,I am going to see a doctor to see if they can help.,I think it may be a sign of something pyschological so I am going to get help.,I have made it my new year resolution to give them up.,"I always end up throwing up, it is awful.",The crazy thing is I don't even really like chips or candy!,-0.049,0.921,-0.176,-0.629,-0.144,15.370000,0.275637,0.573214,8.810299,0.157999,55.174263,0.853663,0.000000,31.626659,0.489331
test.sa-sb.sa-b::00272,Every month I start craving chocolate and salt. The cravings get so bad I can't resist them. I end up eating chips and candy bars. Eating those things makes my stomach start hurting.,0.0,content_diversity,"In the end I always throw up, it's awful.","I am always sick after, I hate it.","When I have finished eating I always throw up, it's horrible.","I always end up puking, it's awful.","After I have eaten I am always sick, it's awful.",-0.146,0.812,-0.625,-0.924,-0.805,37.975469,0.855547,0.512514,19.462970,0.438480,25.443909,0.891308,0.000000,13.040367,0.456808
test.sa-sb.sa-b::00274,Gwen's old couch was falling apart. She saved up money to get a new one. She looked for the best price around. Finally she found one she liked for the right price.,1.0,content_diversity,When it arrived it was perfect for her living room and she was very happy.,When she got it home she realised it didn't fit with the rest of the room and she would have to redecorate.,She ordered it and was told it would take three months to arrive and she was very disappointed.,She was even happier when the salesman said today was a special 25% off day.,Jane bought it and could not stop thinking about how great it was going to look on the way home.,-0.078,0.902,-0.284,-0.781,-0.298,9.946875,0.129520,0.597428,5.942542,0.077379,87.295922,0.991268,0.000000,52.153032,0.592211
